Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Mon, Feb 6, 2023",10:00p,Oklahoma City Thunder,114,Golden State Warriors,141
"Mon, Feb 6, 2023",10:00p,Milwaukee Bucks,127,Portland Trail Blazers,108
"Tue, Feb 7, 2023",7:00p,New York Knicks,102,Orlando Magic,98
"Tue, Feb 7, 2023",7:30p,Phoenix Suns,116,Brooklyn Nets,112
"Tue, Feb 7, 2023",7:30p,Atlanta Hawks,107,New Orleans Pelicans,116
"Tue, Feb 7, 2023",8:00p,Chicago Bulls,89,Memphis Grizzlies,104
"Tue, Feb 7, 2023",9:00p,Minnesota Timberwolves,112,Denver Nuggets,146
"Tue, Feb 7, 2023",10:00p,Oklahoma City Thunder,133,Los Angeles Lakers,130
"Wed, Feb 8, 2023",7:00p,Detroit Pistons,85,Cleveland Cavaliers,113
"Wed, Feb 8, 2023",7:00p,Charlotte Hornets,104,Washington Wizards,118
"Wed, Feb 8, 2023",7:30p,Philadelphia 76ers,99,Boston Celtics,106
"Wed, Feb 8, 2023",7:30p,Indiana Pacers,111,Miami Heat,116
"Wed, Feb 8, 2023",7:30p,San Antonio Spurs,98,Toronto Raptors,112
"Wed, Feb 8, 2023",8:00p,Sacramento Kings,130,Houston Rockets,128
"Wed, Feb 8, 2023",9:00p,Minnesota Timberwolves,143,Utah Jazz,118
"Wed, Feb 8, 2023",10:00p,Dallas Mavericks,110,Los Angeles Clippers,104
"Wed, Feb 8, 2023",10:00p,Golden State Warriors,122,Portland Trail Blazers,125
"Thu, Feb 9, 2023",7:00p,Denver Nuggets,104,Orlando Magic,115
"Thu, Feb 9, 2023",7:30p,Phoenix Suns,107,Atlanta Hawks,116
"Thu, Feb 9, 2023",7:30p,Chicago Bulls,105,Brooklyn Nets,116
"Thu, Feb 9, 2023",10:00p,Milwaukee Bucks,115,Los Angeles Lakers,106
"Fri, Feb 10, 2023",7:00p,San Antonio Spurs,131,Detroit Pistons,138
"Fri, Feb 10, 2023",7:00p,Phoenix Suns,117,Indiana Pacers,104
"Fri, Feb 10, 2023",7:00p,New York Knicks,108,Philadelphia 76ers,119
"Fri, Feb 10, 2023",7:30p,Charlotte Hornets,116,Boston Celtics,127
"Fri, Feb 10, 2023",7:30p,Utah Jazz,122,Toronto Raptors,116
"Fri, Feb 10, 2023",8:00p,Minnesota Timberwolves,107,Memphis Grizzlies,128
"Fri, Feb 10, 2023",8:00p,Houston Rockets,95,Miami Heat,97
"Fri, Feb 10, 2023",10:00p,Cleveland Cavaliers,118,New Orleans Pelicans,107
"Fri, Feb 10, 2023",10:00p,Oklahoma City Thunder,138,Portland Trail Blazers,129
"Fri, Feb 10, 2023",10:00p,Dallas Mavericks,122,Sacramento Kings,114
"Fri, Feb 10, 2023",10:30p,Milwaukee Bucks,119,Los Angeles Clippers,106
"Sat, Feb 11, 2023",6:00p,Philadelphia 76ers,101,Brooklyn Nets,98
"Sat, Feb 11, 2023",7:00p,Denver Nuggets,119,Charlotte Hornets,105
"Sat, Feb 11, 2023",7:00p,Miami Heat,107,Orlando Magic,103
"Sat, Feb 11, 2023",7:00p,Indiana Pacers,113,Washington Wizards,127
"Sat, Feb 11, 2023",7:30p,San Antonio Spurs,106,Atlanta Hawks,125
"Sat, Feb 11, 2023",7:30p,Utah Jazz,120,New York Knicks,126
"Sat, Feb 11, 2023",8:00p,Chicago Bulls,89,Cleveland Cavaliers,97
"Sat, Feb 11, 2023",8:30p,Los Angeles Lakers,109,Golden State Warriors,103
"Sat, Feb 11, 2023",10:00p,Dallas Mavericks,128,Sacramento Kings,133
"Sun, Feb 12, 2023",2:00p,Memphis Grizzlies,109,Boston Celtics,119
"Sun, Feb 12, 2023",3:00p,Detroit Pistons,118,Toronto Raptors,119
"Mon, Feb 13, 2023",7:00p,Atlanta Hawks,138,Charlotte Hornets,144
"Mon, Feb 13, 2023",7:00p,San Antonio Spurs,109,Cleveland Cavaliers,117
"Mon, Feb 13, 2023",7:00p,Utah Jazz,123,Indiana Pacers,117
"Mon, Feb 13, 2023",7:00p,Houston Rockets,104,Philadelphia 76ers,123
"Mon, Feb 13, 2023",7:30p,Denver Nuggets,112,Miami Heat,108
"Mon, Feb 13, 2023",7:30p,Brooklyn Nets,106,New York Knicks,124
"Mon, Feb 13, 2023",8:00p,Orlando Magic,100,Chicago Bulls,91
"Mon, Feb 13, 2023",8:00p,New Orleans Pelicans,103,Oklahoma City Thunder,100
"Mon, Feb 13, 2023",8:30p,Minnesota Timberwolves,124,Dallas Mavericks,121
"Mon, Feb 13, 2023",10:00p,Washington Wizards,126,Golden State Warriors,135
"Mon, Feb 13, 2023",10:00p,Los Angeles Lakers,115,Portland Trail Blazers,127
"Tue, Feb 14, 2023",7:30p,Boston Celtics,125,Milwaukee Bucks,131
"Tue, Feb 14, 2023",7:30p,Orlando Magic,113,Toronto Raptors,123
"Tue, Feb 14, 2023",9:00p,Sacramento Kings,109,Phoenix Suns,120
"Tue, Feb 14, 2023",10:00p,Golden State Warriors,124,Los Angeles Clippers,134
"Tue, Feb 14, 2023",10:00p,Washington Wizards,126,Portland Trail Blazers,101
"Wed, Feb 15, 2023",7:00p,San Antonio Spurs,110,Charlotte Hornets,120
"Wed, Feb 15, 2023",7:00p,Chicago Bulls,113,Indiana Pacers,117
"Wed, Feb 15, 2023",7:30p,New York Knicks,122,Atlanta Hawks,101
"Wed, Feb 15, 2023",7:30p,Detroit Pistons,109,Boston Celtics,127
"Wed, Feb 15, 2023",7:30p,Miami Heat,105,Brooklyn Nets,116
"Wed, Feb 15, 2023",7:30p,Cleveland Cavaliers,112,Philadelphia 76ers,118
"Wed, Feb 15, 2023",8:00p,Utah Jazz,111,Memphis Grizzlies,117
"Wed, Feb 15, 2023",8:00p,Houston Rockets,96,Oklahoma City Thunder,133
"Wed, Feb 15, 2023",9:00p,Dallas Mavericks,109,Denver Nuggets,118
"Wed, Feb 15, 2023",10:00p,New Orleans Pelicans,102,Los Angeles Lakers,120
"Thu, Feb 16, 2023",7:30p,Milwaukee Bucks,112,Chicago Bulls,100
"Thu, Feb 16, 2023",8:00p,Washington Wizards,114,Minnesota Timberwolves,106
"Thu, Feb 16, 2023",10:00p,Los Angeles Clippers,116,Phoenix Suns,107
"Thu, Feb 23, 2023",7:00p,Denver Nuggets,115,Cleveland Cavaliers,109
"Thu, Feb 23, 2023",7:00p,Boston Celtics,142,Indiana Pacers,138
"Thu, Feb 23, 2023",7:00p,Detroit Pistons,106,Orlando Magic,108
"Thu, Feb 23, 2023",7:30p,Memphis Grizzlies,105,Philadelphia 76ers,110
"Thu, Feb 23, 2023",7:30p,New Orleans Pelicans,110,Toronto Raptors,115
"Thu, Feb 23, 2023",8:30p,San Antonio Spurs,116,Dallas Mavericks,142
"Thu, Feb 23, 2023",9:00p,Oklahoma City Thunder,119,Utah Jazz,120
"Thu, Feb 23, 2023",10:00p,Golden State Warriors,111,Los Angeles Lakers,124
"Thu, Feb 23, 2023",10:00p,Portland Trail Blazers,116,Sacramento Kings,133
"Fri, Feb 24, 2023",7:00p,New York Knicks,115,Washington Wizards,109
"Fri, Feb 24, 2023",7:30p,Cleveland Cavaliers,119,Atlanta Hawks,136
"Fri, Feb 24, 2023",7:30p,Miami Heat,99,Milwaukee Bucks,128
"Fri, Feb 24, 2023",8:00p,Brooklyn Nets,87,Chicago Bulls,131
"Fri, Feb 24, 2023",8:00p,Charlotte Hornets,121,Minnesota Timberwolves,113
"Fri, Feb 24, 2023",10:00p,Houston Rockets,101,Golden State Warriors,116
"Fri, Feb 24, 2023",10:00p,Oklahoma City Thunder,115,Phoenix Suns,124
"Fri, Feb 24, 2023",10:30p,Sacramento Kings,176,Los Angeles Clippers,175
"Sat, Feb 25, 2023",12:00p,Toronto Raptors,95,Detroit Pistons,91
"Sat, Feb 25, 2023",7:00p,Miami Heat,103,Charlotte Hornets,108
"Sat, Feb 25, 2023",7:00p,Indiana Pacers,121,Orlando Magic,108
"Sat, Feb 25, 2023",7:30p,New Orleans Pelicans,106,New York Knicks,128
"Sat, Feb 25, 2023",8:00p,Denver Nuggets,94,Memphis Grizzlies,112
"Sat, Feb 25, 2023",8:30p,Boston Celtics,110,Philadelphia 76ers,107
"Sat, Feb 25, 2023",9:00p,San Antonio Spurs,102,Utah Jazz,118
"Sun, Feb 26, 2023",1:00p,Phoenix Suns,101,Milwaukee Bucks,104
"Sun, Feb 26, 2023",3:00p,Brooklyn Nets,127,Atlanta Hawks,129
"Sun, Feb 26, 2023",3:30p,Washington Wizards,82,Chicago Bulls,102
"Sun, Feb 26, 2023",3:30p,Los Angeles Lakers,111,Dallas Mavericks,108
"Sun, Feb 26, 2023",6:00p,Toronto Raptors,93,Cleveland Cavaliers,118
"Sun, Feb 26, 2023",7:00p,Sacramento Kings,124,Oklahoma City Thunder,115
"Sun, Feb 26, 2023",7:30p,Minnesota Timberwolves,104,Golden State Warriors,109
"Sun, Feb 26, 2023",9:00p,Houston Rockets,114,Portland Trail Blazers,131
"Sun, Feb 26, 2023",10:00p,Los Angeles Clippers,124,Denver Nuggets,134
"Mon, Feb 27, 2023",7:00p,Detroit Pistons,106,Charlotte Hornets,117
"Mon, Feb 27, 2023",7:00p,Miami Heat,101,Philadelphia 76ers,99
"Mon, Feb 27, 2023",7:30p,Boston Celtics,94,New York Knicks,109
"Mon, Feb 27, 2023",8:00p,Orlando Magic,101,New Orleans Pelicans,93
"Tue, Feb 28, 2023",7:30p,Washington Wizards,119,Atlanta Hawks,116
"Tue, Feb 28, 2023",7:30p,Milwaukee Bucks,118,Brooklyn Nets,104
"Tue, Feb 28, 2023",7:30p,Los Angeles Lakers,109,Memphis Grizzlies,121
"Tue, Feb 28, 2023",7:30p,Chicago Bulls,98,Toronto Raptors,104
"Tue, Feb 28, 2023",8:00p,Denver Nuggets,133,Houston Rockets,112
"Tue, Feb 28, 2023",8:00p,Sacramento Kings,123,Oklahoma City Thunder,117
"Tue, Feb 28, 2023",8:30p,Indiana Pacers,124,Dallas Mavericks,122
"Tue, Feb 28, 2023",9:00p,San Antonio Spurs,102,Utah Jazz,94
"Tue, Feb 28, 2023",10:00p,Portland Trail Blazers,105,Golden State Warriors,123
"Tue, Feb 28, 2023",10:00p,Minnesota Timberwolves,108,Los Angeles Clippers,101
