FG_home,FG%_home,3P%_home,FT%_home,ORB_home,DRB_home,TRB_home,AST_home,STL_home,TOV_home,PTS_home,LogRatio_home,RB_aggr_home,eFG%_home,TS%_home,FG_away,FG%_away,3P%_away,FT%_away,ORB_away,DRB_away,TRB_away,AST_away,STL_away,TOV_away,PTS_away,LogRatio_away,RB_aggr_away,eFG%_away,TS%_away,HomeTeamWon,Winner
43.33333,0.475,0.35267,0.73567,9.0,40.33333,49.33333,24.66667,6.66667,10.66667,112.33333,0.15824,0.27331,0.53774,0.58867,43.66667,0.47767,0.341,0.801,11.33333,29.33333,40.66667,23.0,13.0,13.66667,124.0,0.05195,0.32298,0.53636,0.62859,0.33333,1
40.66667,0.482,0.40233,0.82933,10.66667,34.0,44.66667,22.66667,7.0,13.33333,116.66667,0.05338,0.35002,0.55752,0.6449,40.33333,0.43467,0.31467,0.767,14.0,32.66667,46.66667,26.66667,7.0,12.0,108.33333,0.03319,0.42441,0.48313,0.55176,0.33333,0
47.0,0.50167,0.43033,0.77533,9.66667,34.66667,44.33333,32.33333,9.0,15.33333,126.33333,0.03968,0.26303,0.5826,0.644,35.0,0.40667,0.27767,0.76067,10.66667,34.33333,45.0,20.33333,6.66667,16.0,98.66667,-0.30126,0.27766,0.46719,0.54019,1.0,0
47.0,0.49633,0.40667,0.80433,8.66667,38.33333,47.0,28.66667,8.0,10.0,119.66667,0.24535,0.23444,0.57201,0.61192,42.66667,0.445,0.34067,0.74967,10.33333,33.0,43.33333,25.0,9.66667,14.33333,114.0,-0.19563,0.27281,0.50081,0.56656,1.0,1
38.33333,0.44533,0.332,0.87933,10.33333,34.66667,45.0,22.33333,6.0,13.0,103.66667,0.03544,0.2956,0.50132,0.57248,39.33333,0.405,0.32133,0.89167,11.0,36.0,47.0,21.0,8.66667,13.33333,113.33333,-0.11233,0.28375,0.47208,0.55148,0.33333,0
45.66667,0.50467,0.33567,0.75767,12.66667,34.66667,47.33333,29.66667,7.33333,12.0,123.0,0.18089,0.43434,0.56375,0.63885,42.0,0.47333,0.259,0.77433,10.0,34.66667,44.66667,25.33333,9.66667,12.33333,110.0,-0.07259,0.311,0.51274,0.58372,0.66667,0
42.66667,0.46867,0.437,0.777,10.66667,35.66667,46.33333,25.33333,6.33333,10.33333,123.33333,0.05157,0.29932,0.54565,0.63223,43.0,0.525,0.472,0.837,9.33333,36.33333,45.66667,27.66667,7.0,11.66667,115.33333,0.33106,0.39722,0.608,0.67021,0.0,1
40.33333,0.486,0.38167,0.687,6.66667,28.33333,35.0,25.66667,7.33333,9.66667,112.33333,0.01276,0.18878,0.57433,0.63786,41.66667,0.49033,0.40467,0.72567,14.0,30.0,44.0,26.33333,10.66667,20.0,117.0,0.04934,0.58057,0.55405,0.63708,0.33333,0
40.33333,0.44233,0.441,0.804,13.0,31.0,44.0,25.0,8.0,11.0,115.33333,-0.1281,0.37821,0.52368,0.59827,39.0,0.456,0.32733,0.81833,9.33333,32.0,41.33333,22.66667,5.33333,12.66667,107.66667,-0.15799,0.29413,0.51222,0.59161,1.0,1
45.66667,0.47433,0.34,0.816,11.33333,35.0,46.33333,28.33333,7.33333,12.33333,116.0,0.01932,0.36062,0.52937,0.57945,35.0,0.38033,0.287,0.79467,13.66667,32.33333,46.0,19.33333,5.66667,10.0,99.0,-0.1565,0.33395,0.43065,0.50685,1.0,0
45.33333,0.51333,0.472,0.82933,9.0,31.66667,40.66667,31.0,9.0,17.0,119.33333,0.02514,0.29579,0.6004,0.65018,44.33333,0.53467,0.47833,0.83033,10.33333,35.66667,46.0,28.66667,9.0,12.66667,122.33333,0.38332,0.43889,0.62296,0.69553,0.0,1
42.33333,0.47433,0.376,0.765,10.33333,26.33333,36.66667,24.0,11.33333,14.33333,118.33333,0.03941,0.29984,0.53795,0.6184,38.33333,0.409,0.31733,0.70033,15.66667,31.0,46.66667,25.0,7.66667,19.33333,97.66667,-0.34765,0.45147,0.46208,0.50148,1.0,1
45.66667,0.48767,0.38033,0.74933,14.0,42.66667,56.66667,28.66667,6.33333,13.33333,118.66667,0.24144,0.48677,0.55716,0.60654,42.0,0.435,0.308,0.77867,11.0,43.0,54.0,22.33333,8.66667,12.0,113.0,0.05094,0.25769,0.47981,0.55378,0.33333,1
42.0,0.46667,0.41567,0.73767,9.66667,41.66667,51.33333,27.66667,7.33333,11.66667,109.33333,0.32462,0.29092,0.5407,0.58498,45.0,0.53733,0.364,0.73367,6.33333,33.33333,39.66667,28.33333,6.0,11.66667,116.0,0.22613,0.20374,0.60966,0.66046,0.0,1
38.66667,0.42767,0.39467,0.74333,12.33333,36.0,48.33333,25.33333,8.0,18.0,109.33333,-0.08878,0.35045,0.50281,0.57066,40.0,0.43933,0.30033,0.73267,9.33333,32.33333,41.66667,21.0,6.33333,9.66667,109.66667,-0.03089,0.25329,0.50607,0.57053,0.66667,1
43.0,0.472,0.39367,0.672,11.33333,33.33333,44.66667,28.66667,12.33333,11.66667,116.66667,0.09522,0.3035,0.53258,0.59771,36.33333,0.41067,0.404,0.712,9.66667,32.33333,42.0,24.0,7.0,12.66667,103.0,-0.23076,0.24429,0.48658,0.54929,1.0,0
37.66667,0.42133,0.29533,0.74067,11.33333,38.0,49.33333,29.66667,7.66667,12.0,101.33333,-0.05354,0.27836,0.4806,0.53743,40.33333,0.43833,0.339,0.59433,11.33333,35.66667,47.0,26.66667,7.66667,18.33333,104.0,-0.17113,0.31591,0.49165,0.53645,0.66667,1
38.33333,0.44067,0.39233,0.82567,9.66667,30.66667,40.33333,22.66667,10.0,15.0,101.33333,-0.05367,0.28114,0.506,0.55948,40.66667,0.471,0.35567,0.77033,12.33333,37.33333,49.66667,19.33333,8.66667,15.33333,116.33333,0.10422,0.41306,0.533,0.62346,0.0,1
37.66667,0.43533,0.30933,0.76833,8.0,37.66667,45.66667,22.33333,9.33333,19.0,102.33333,-0.09336,0.21189,0.49387,0.55919,39.0,0.42367,0.33967,0.74633,7.33333,35.0,42.33333,22.33333,8.33333,10.66667,109.33333,-0.11545,0.16328,0.48219,0.55794,0.66667,1
38.33333,0.42533,0.32267,0.70333,12.33333,43.33333,55.66667,20.0,9.66667,16.0,106.0,0.1458,0.34369,0.48718,0.55215,42.0,0.43867,0.316,0.77267,14.66667,35.0,49.66667,23.66667,7.33333,11.0,115.66667,0.04811,0.41671,0.49297,0.56933,0.33333,1
42.0,0.459,0.34067,0.73,8.0,43.33333,51.33333,22.66667,7.0,9.66667,107.66667,0.18543,0.20182,0.51428,0.5637,40.0,0.49267,0.31867,0.78767,7.33333,29.66667,37.0,21.66667,10.33333,12.33333,108.0,0.0208,0.22411,0.53965,0.62082,0.33333,0
39.66667,0.45967,0.36267,0.76633,9.66667,35.33333,45.0,25.0,7.66667,17.66667,106.33333,-0.00263,0.32478,0.52387,0.58568,37.33333,0.417,0.28767,0.78433,7.0,34.66667,41.66667,22.0,3.66667,12.66667,103.33333,-0.22279,0.15934,0.47114,0.54454,1.0,0
44.0,0.47767,0.37567,0.79733,9.66667,35.66667,45.33333,23.0,8.0,12.33333,113.0,0.02551,0.25904,0.53109,0.5871,37.0,0.405,0.29267,0.82133,7.0,33.66667,40.66667,18.66667,10.0,10.66667,98.33333,-0.13811,0.16724,0.45083,0.51423,1.0,1
46.66667,0.497,0.39,0.73833,11.66667,34.0,45.66667,28.0,10.66667,15.0,121.0,0.08103,0.35842,0.56227,0.61431,38.33333,0.42467,0.278,0.82533,11.33333,39.66667,51.0,22.66667,6.33333,11.66667,103.0,0.00519,0.30706,0.48232,0.54466,0.66667,0
44.33333,0.51067,0.36433,0.70233,7.0,42.33333,49.33333,30.0,7.66667,12.66667,115.33333,0.23554,0.23681,0.5667,0.62654,37.0,0.42533,0.35333,0.73033,9.66667,32.33333,42.0,26.0,8.66667,12.0,104.0,-0.18663,0.24791,0.49125,0.56265,1.0,0
46.66667,0.50567,0.39567,0.72567,10.0,37.0,47.0,31.33333,11.33333,11.66667,124.66667,0.22795,0.32727,0.57088,0.63574,39.33333,0.43433,0.28867,0.81067,10.33333,33.33333,43.66667,21.0,7.0,11.33333,103.33333,-0.12383,0.28788,0.47145,0.54153,1.0,0
43.0,0.48033,0.381,0.775,9.33333,36.33333,45.66667,25.66667,4.33333,10.0,121.66667,0.14496,0.26444,0.56042,0.6366,37.33333,0.38667,0.257,0.78733,10.33333,36.33333,46.66667,18.0,10.0,10.0,97.0,-0.14951,0.22391,0.42732,0.4825,1.0,0
43.66667,0.50667,0.40167,0.85967,7.66667,39.66667,47.33333,30.0,6.33333,13.66667,119.0,0.18494,0.26391,0.57705,0.65301,39.0,0.43333,0.31467,0.718,13.33333,33.0,46.33333,25.0,8.33333,17.66667,103.33333,-0.17501,0.40651,0.49097,0.54773,1.0,1
38.33333,0.461,0.27167,0.82733,8.0,31.0,39.0,20.66667,8.0,13.66667,116.0,-0.05498,0.24083,0.5165,0.64039,42.66667,0.46833,0.345,0.86033,11.66667,31.0,42.66667,23.33333,11.33333,12.66667,120.33333,0.05923,0.33462,0.52754,0.61792,0.33333,1
42.33333,0.48267,0.423,0.78067,8.66667,34.66667,43.33333,28.0,8.0,11.66667,112.66667,0.06925,0.29702,0.55469,0.61506,38.33333,0.408,0.38433,0.82333,14.0,31.66667,45.66667,20.33333,6.33333,13.33333,105.33333,-0.1393,0.37093,0.46632,0.53426,0.66667,0
40.33333,0.499,0.404,0.769,7.33333,30.66667,38.0,23.0,10.66667,13.66667,112.66667,0.18942,0.24323,0.57877,0.65154,37.33333,0.42667,0.27467,0.81667,11.66667,31.0,42.66667,21.66667,6.66667,14.66667,103.66667,-0.24184,0.31698,0.4788,0.55834,1.0,0
43.33333,0.47433,0.324,0.76633,8.33333,34.0,42.33333,26.66667,9.33333,12.66667,105.33333,-0.0209,0.23929,0.51802,0.55777,41.66667,0.45,0.29533,0.74367,12.33333,33.33333,45.66667,23.0,8.66667,14.66667,107.33333,-0.10653,0.35253,0.49178,0.55082,1.0,0
45.0,0.49333,0.34733,0.73133,9.33333,37.66667,47.0,30.33333,13.0,14.0,120.66667,0.20766,0.29799,0.55739,0.62352,45.33333,0.485,0.365,0.782,10.66667,34.33333,45.0,23.0,8.33333,12.33333,118.66667,-0.06268,0.28787,0.53345,0.59791,1.0,0
43.66667,0.47867,0.36767,0.79633,7.33333,36.66667,44.0,26.33333,7.33333,10.66667,108.0,0.09617,0.19076,0.54358,0.57652,41.0,0.45667,0.356,0.73633,11.0,35.0,46.0,28.33333,7.0,16.0,105.33333,-0.09221,0.32192,0.52231,0.5656,0.66667,0
45.0,0.50133,0.35633,0.80967,12.0,35.33333,47.33333,29.33333,7.33333,14.66667,130.66667,0.178,0.41414,0.57935,0.67547,38.66667,0.40267,0.28033,0.68167,12.33333,38.66667,51.0,21.66667,9.33333,8.66667,108.66667,0.00292,0.28537,0.45949,0.53019,0.33333,1
40.66667,0.45567,0.33367,0.79533,8.33333,37.0,45.33333,23.66667,7.0,8.66667,108.33333,0.04291,0.22994,0.50804,0.57506,40.66667,0.44,0.326,0.72567,11.33333,32.0,43.33333,25.33333,10.33333,12.66667,106.66667,0.01921,0.32673,0.49982,0.55036,0.33333,1
38.0,0.457,0.34467,0.70467,9.0,31.33333,40.33333,27.0,9.33333,10.0,108.66667,0.07391,0.25351,0.53576,0.61036,38.66667,0.43433,0.34733,0.77167,6.0,33.66667,39.66667,20.66667,9.33333,10.33333,100.66667,-0.07922,0.15455,0.48282,0.54019,0.66667,0
37.0,0.462,0.411,0.755,9.33333,37.33333,46.66667,24.66667,6.33333,17.66667,105.33333,0.05215,0.30089,0.52458,0.6117,42.66667,0.456,0.36667,0.80133,11.0,37.0,48.0,21.66667,10.0,16.66667,115.33333,-0.02862,0.31231,0.52446,0.58491,0.66667,0
42.0,0.44967,0.463,0.786,13.66667,29.66667,43.33333,28.33333,7.0,9.33333,116.0,-0.15448,0.3941,0.53847,0.59362,42.33333,0.46167,0.36167,0.80833,12.33333,36.0,48.33333,25.0,9.66667,11.66667,119.66667,0.11976,0.35377,0.52706,0.61201,0.0,1
42.33333,0.45767,0.335,0.69733,13.33333,39.66667,53.0,28.0,6.0,12.66667,112.66667,0.04645,0.40115,0.51884,0.57629,43.33333,0.45667,0.36933,0.837,10.0,40.33333,50.33333,25.66667,6.66667,12.0,124.0,0.11812,0.26218,0.53794,0.61329,0.0,0
45.66667,0.48633,0.358,0.85867,12.66667,33.66667,46.33333,28.33333,7.0,11.33333,120.0,0.06741,0.41253,0.54295,0.61049,40.33333,0.462,0.405,0.83067,11.66667,29.33333,41.0,21.66667,9.0,14.0,115.66667,-0.14306,0.43314,0.52278,0.61585,0.33333,0
40.0,0.51667,0.385,0.74233,6.0,34.33333,40.33333,26.0,10.0,14.33333,111.33333,0.20365,0.20401,0.57659,0.66447,42.66667,0.46867,0.27,0.871,10.0,34.66667,44.66667,25.33333,10.0,13.33333,114.0,-0.12506,0.31378,0.51274,0.59256,0.66667,0
42.66667,0.45633,0.37167,0.777,13.0,38.66667,51.66667,31.0,8.0,11.66667,111.66667,0.10949,0.36656,0.5209,0.57156,42.33333,0.46067,0.41033,0.69767,13.33333,35.66667,49.0,29.33333,8.0,17.33333,108.33333,-0.07156,0.41047,0.53178,0.56852,0.66667,0
42.33333,0.48367,0.41133,0.732,10.0,32.66667,42.66667,25.33333,8.33333,14.33333,113.0,0.00313,0.31106,0.54284,0.60935,44.0,0.45133,0.39433,0.758,10.0,35.33333,45.33333,26.0,9.0,13.33333,114.33333,-0.04895,0.27028,0.51924,0.56622,0.66667,1
41.0,0.448,0.38733,0.77733,12.33333,30.0,42.33333,24.0,8.66667,13.33333,111.33333,-0.10957,0.35865,0.51931,0.57928,35.33333,0.402,0.362,0.81667,12.33333,36.0,48.33333,21.33333,7.66667,13.0,104.66667,-0.10234,0.33673,0.47248,0.55845,0.66667,1
37.0,0.49767,0.37,0.75067,5.0,38.0,43.0,24.0,9.33333,14.0,111.66667,0.24015,0.15567,0.56915,0.68129,39.66667,0.43467,0.32133,0.79233,11.33333,31.33333,42.66667,25.33333,5.0,12.0,103.66667,-0.07877,0.33567,0.4915,0.54489,0.66667,0
46.0,0.47433,0.438,0.774,12.0,41.33333,53.33333,32.33333,6.66667,10.66667,130.66667,0.07151,0.33427,0.56628,0.63499,35.33333,0.431,0.38067,0.813,7.0,42.33333,49.33333,22.0,6.33333,16.0,102.0,0.03394,0.19297,0.50443,0.58544,0.33333,1
39.33333,0.44,0.42467,0.75067,9.0,37.0,46.0,25.66667,8.0,10.33333,108.33333,0.13987,0.23257,0.51844,0.578,40.33333,0.44033,0.33967,0.81367,11.66667,28.33333,40.0,26.33333,8.66667,10.0,110.66667,-0.17005,0.30733,0.49811,0.57004,1.0,0
40.0,0.42267,0.359,0.71567,12.0,32.66667,44.66667,26.33333,6.33333,15.33333,107.66667,-0.16212,0.32953,0.48641,0.54219,47.33333,0.481,0.34367,0.79667,14.0,38.33333,52.33333,30.66667,8.33333,18.0,122.66667,-0.02462,0.46103,0.54698,0.59881,0.66667,0
44.66667,0.51467,0.41367,0.75467,8.33333,38.0,46.33333,29.66667,6.66667,13.0,115.0,0.20396,0.2853,0.58043,0.63303,36.66667,0.432,0.378,0.71133,8.0,30.0,38.0,25.66667,8.0,16.33333,108.33333,-0.27749,0.21151,0.51308,0.59148,1.0,1
44.33333,0.53833,0.45333,0.83433,8.0,32.0,40.0,28.0,5.66667,15.66667,118.33333,0.08608,0.29772,0.61507,0.6804,41.66667,0.496,0.40267,0.74667,10.0,32.33333,42.33333,26.66667,8.33333,17.33333,112.66667,-0.08644,0.39188,0.56531,0.63117,0.66667,0
40.66667,0.465,0.40767,0.794,10.0,31.0,41.0,24.0,7.33333,13.0,115.33333,-0.11541,0.3104,0.54141,0.62028,39.33333,0.433,0.30067,0.62767,9.33333,32.66667,42.0,24.33333,6.66667,13.0,102.66667,-0.16656,0.23497,0.48186,0.534,0.66667,0
34.33333,0.44333,0.39067,0.76433,7.33333,38.66667,46.0,23.0,6.33333,15.66667,101.66667,0.07893,0.21379,0.50538,0.60339,40.0,0.46267,0.37367,0.842,9.0,26.33333,35.33333,28.0,7.33333,12.66667,111.0,-0.18258,0.26926,0.5268,0.60541,1.0,1
43.66667,0.47233,0.375,0.849,12.0,37.66667,49.66667,23.66667,6.66667,12.66667,114.0,0.08193,0.37138,0.52615,0.58943,40.33333,0.47233,0.377,0.82233,11.0,35.66667,46.66667,20.66667,9.33333,15.0,115.66667,0.13335,0.35093,0.54682,0.632,0.0,1
38.33333,0.435,0.30267,0.74133,9.33333,41.66667,51.0,25.0,7.33333,17.33333,104.66667,-0.03203,0.24698,0.4924,0.55977,37.66667,0.43833,0.30567,0.76067,8.66667,31.66667,40.33333,24.0,8.66667,14.0,102.0,-0.21075,0.23571,0.49301,0.56138,1.0,0
41.33333,0.482,0.33533,0.816,9.33333,34.33333,43.66667,22.0,5.33333,13.0,111.66667,0.02469,0.27471,0.5323,0.61128,44.0,0.46167,0.38433,0.80167,14.0,38.33333,52.33333,27.66667,8.33333,15.66667,123.0,0.0032,0.42077,0.53159,0.60863,0.33333,0
45.0,0.48867,0.332,0.74133,12.0,37.0,49.0,27.66667,13.0,16.66667,121.33333,0.20631,0.38437,0.55009,0.61972,39.0,0.44033,0.326,0.78567,7.66667,33.66667,41.33333,23.33333,7.66667,15.33333,105.33333,-0.20068,0.18315,0.5028,0.5651,1.0,1
40.0,0.468,0.40733,0.75967,9.33333,36.0,45.33333,24.0,9.66667,16.0,118.33333,0.18517,0.28764,0.54327,0.64054,40.0,0.44567,0.324,0.70167,11.33333,38.0,49.33333,22.0,8.0,19.0,103.66667,-0.15445,0.32395,0.49297,0.5488,1.0,0
43.66667,0.47967,0.34333,0.75033,11.0,33.33333,44.33333,27.33333,12.0,15.33333,116.66667,0.13336,0.33692,0.54527,0.60834,43.0,0.51667,0.35133,0.538,8.0,32.0,40.0,26.0,4.66667,13.0,109.0,0.00547,0.25658,0.57817,0.61933,0.66667,1
44.0,0.47333,0.321,0.75767,13.0,38.66667,51.66667,28.0,6.66667,15.0,115.0,0.13654,0.37734,0.53784,0.59088,42.0,0.45,0.32733,0.78167,14.66667,34.66667,49.33333,24.33333,12.0,20.0,117.33333,-0.09536,0.45914,0.51096,0.58931,0.66667,0
43.0,0.47367,0.30467,0.817,11.0,41.0,52.0,25.33333,9.0,11.33333,111.0,0.21281,0.34365,0.52646,0.58473,41.66667,0.46933,0.35967,0.871,10.66667,35.33333,46.0,25.66667,8.0,11.33333,118.0,0.19559,0.30521,0.53726,0.62448,0.0,1
42.33333,0.46767,0.42967,0.81033,9.0,39.0,48.0,27.0,5.0,11.33333,113.33333,0.11878,0.2884,0.54613,0.60269,43.0,0.44533,0.36333,0.78367,13.33333,35.33333,48.66667,20.66667,7.66667,14.66667,117.66667,-0.09808,0.3593,0.4981,0.57186,1.0,0
45.33333,0.476,0.35933,0.73033,10.0,37.33333,47.33333,29.66667,9.66667,11.33333,112.66667,0.0927,0.26351,0.52837,0.56907,40.0,0.48,0.34133,0.767,8.33333,35.33333,43.66667,27.0,9.33333,16.66667,107.66667,-0.16078,0.26167,0.53498,0.60621,0.66667,1
42.0,0.449,0.41567,0.83333,9.0,36.33333,45.33333,27.33333,7.33333,10.33333,105.66667,0.07394,0.22816,0.51032,0.54852,36.33333,0.45467,0.36867,0.736,6.66667,44.33333,51.0,20.0,7.0,15.66667,100.66667,0.09412,0.20297,0.52106,0.59053,0.33333,1
46.0,0.52467,0.41367,0.82367,9.0,39.0,48.0,29.66667,6.0,13.66667,126.66667,0.22581,0.31694,0.60972,0.68096,38.0,0.418,0.332,0.713,10.0,37.0,47.0,20.33333,8.33333,8.33333,106.66667,-0.00017,0.2499,0.4787,0.54967,0.33333,0
41.66667,0.47767,0.32633,0.75033,11.66667,29.33333,41.0,26.0,13.66667,17.0,113.66667,0.07757,0.35696,0.53691,0.61063,45.33333,0.53433,0.35833,0.696,7.33333,34.0,41.33333,27.0,6.0,13.0,117.66667,0.14907,0.22962,0.60986,0.65899,0.0,1
42.66667,0.487,0.335,0.80733,10.66667,36.0,46.66667,27.33333,6.33333,14.0,125.33333,0.13537,0.35065,0.56078,0.66006,38.33333,0.422,0.382,0.79933,11.33333,31.33333,42.66667,21.0,5.66667,12.0,103.0,-0.22892,0.29308,0.4756,0.54047,1.0,0
42.0,0.472,0.388,0.71533,12.0,37.33333,49.33333,26.0,6.33333,12.33333,117.33333,0.18971,0.37083,0.55331,0.61948,46.0,0.54333,0.43467,0.83833,8.0,33.0,41.0,30.33333,10.0,10.33333,124.33333,0.30006,0.2963,0.61921,0.69361,0.0,1
43.33333,0.50033,0.42933,0.67967,10.66667,32.33333,43.0,24.66667,8.66667,14.66667,109.0,0.0113,0.34318,0.55447,0.60149,40.66667,0.45933,0.37833,0.79333,11.33333,29.33333,40.66667,24.66667,9.33333,11.33333,106.0,-0.0093,0.35668,0.53101,0.57626,0.33333,0
38.0,0.43433,0.32633,0.67467,11.66667,30.66667,42.33333,27.0,9.0,9.33333,105.0,0.05138,0.3171,0.50077,0.56306,36.66667,0.457,0.36567,0.79067,8.0,34.0,42.0,22.0,8.66667,14.33333,106.66667,0.04805,0.2497,0.52539,0.61834,0.33333,1
43.0,0.49033,0.37533,0.74733,11.33333,39.33333,50.66667,27.33333,6.33333,14.0,121.0,0.2094,0.37418,0.56961,0.64439,45.0,0.49733,0.38033,0.78233,9.33333,33.0,42.33333,28.0,5.0,10.33333,118.33333,0.01417,0.30435,0.56817,0.62609,0.66667,0
37.0,0.41333,0.331,0.79067,13.0,33.33333,46.33333,20.66667,5.0,12.66667,106.33333,-0.22334,0.36077,0.47545,0.55779,38.0,0.42733,0.32967,0.67267,10.0,33.66667,43.66667,20.66667,8.0,10.66667,100.33333,-0.06186,0.26316,0.48596,0.53739,0.66667,1
39.0,0.445,0.44133,0.85133,7.33333,35.66667,43.0,19.66667,7.66667,13.66667,103.33333,-0.08974,0.20269,0.5051,0.56659,39.66667,0.42433,0.372,0.82533,13.0,33.66667,46.66667,22.66667,8.33333,11.0,113.0,-0.03852,0.3526,0.49076,0.57212,0.33333,1
38.33333,0.403,0.34367,0.68767,14.66667,39.0,53.66667,22.33333,9.66667,16.33333,112.66667,8e-05,0.37166,0.47969,0.5505,44.0,0.49167,0.39067,0.747,10.33333,36.0,46.33333,28.0,7.0,16.66667,117.33333,-0.18066,0.30165,0.55669,0.61957,0.66667,0
37.66667,0.438,0.41267,0.847,9.33333,31.0,40.33333,22.66667,9.66667,14.33333,102.66667,0.00127,0.26798,0.51,0.57117,44.0,0.53067,0.468,0.808,8.0,34.0,42.0,29.0,10.66667,12.66667,120.0,0.25954,0.31173,0.61081,0.68348,0.0,1
41.66667,0.44333,0.42033,0.63567,9.66667,34.33333,44.0,29.66667,7.0,11.0,109.0,-0.06289,0.22765,0.51456,0.55466,42.0,0.485,0.368,0.50767,8.66667,31.66667,40.33333,28.0,4.66667,13.66667,103.66667,-0.03622,0.26055,0.5505,0.57348,0.66667,1
38.66667,0.47167,0.438,0.81833,5.66667,37.0,42.66667,16.66667,5.66667,13.33333,106.0,-0.11898,0.16121,0.53049,0.60612,38.0,0.44233,0.38567,0.75133,7.66667,29.66667,37.33333,25.66667,9.0,15.33333,111.0,-0.19406,0.20171,0.52029,0.60122,0.66667,0
47.66667,0.56533,0.42933,0.81833,7.0,36.33333,43.33333,32.0,6.66667,15.66667,127.0,0.20877,0.26858,0.65316,0.71367,38.66667,0.44833,0.37333,0.69267,13.0,33.33333,46.33333,24.33333,9.0,18.33333,107.66667,-0.03657,0.40808,0.5113,0.58252,0.66667,1
39.0,0.43433,0.359,0.77067,9.66667,37.33333,47.0,23.66667,7.33333,9.66667,106.33333,0.07535,0.29983,0.49817,0.56213,38.66667,0.42733,0.259,0.744,11.0,35.33333,46.33333,22.33333,6.66667,14.33333,103.66667,-0.11091,0.29233,0.46856,0.53922,0.66667,1
40.33333,0.45833,0.366,0.79267,12.0,30.66667,42.66667,26.0,6.66667,11.66667,112.0,-0.02333,0.41728,0.53212,0.60358,37.66667,0.44333,0.37767,0.79467,8.0,30.66667,38.66667,26.33333,5.66667,13.33333,105.66667,-0.126,0.22122,0.51572,0.58694,0.66667,1
37.66667,0.43133,0.308,0.90867,11.66667,39.66667,51.33333,22.33333,5.0,17.33333,106.33333,0.00586,0.35853,0.49995,0.57861,40.33333,0.47033,0.33633,0.82333,10.0,36.66667,46.66667,22.33333,8.33333,15.0,111.33333,0.17352,0.29806,0.54431,0.61387,0.0,1
43.33333,0.44033,0.357,0.734,12.66667,35.66667,48.33333,28.0,8.66667,9.0,120.0,-0.01394,0.33336,0.51453,0.57579,45.66667,0.472,0.35867,0.80767,15.66667,40.0,55.66667,26.33333,7.66667,18.66667,121.33333,-0.04149,0.50735,0.5389,0.59819,0.66667,0
41.33333,0.473,0.35467,0.78433,9.0,36.0,45.0,24.33333,4.66667,12.0,109.66667,0.00198,0.28347,0.53627,0.59653,37.33333,0.39667,0.29233,0.72133,12.66667,30.66667,43.33333,21.33333,8.66667,14.33333,98.66667,-0.2326,0.32179,0.4447,0.50065,1.0,0
39.66667,0.482,0.361,0.727,8.66667,35.66667,44.33333,26.33333,8.66667,15.66667,115.33333,0.20186,0.27657,0.54642,0.6444,40.33333,0.43967,0.33967,0.696,12.0,37.0,49.0,27.0,7.33333,12.66667,105.66667,-0.01551,0.33382,0.51032,0.55302,0.66667,0
40.66667,0.46533,0.35833,0.79533,11.0,33.33333,44.33333,23.66667,9.0,12.66667,114.0,0.04863,0.32545,0.51879,0.6071,39.0,0.43267,0.399,0.68533,15.0,37.33333,52.33333,27.0,8.33333,18.0,107.33333,0.0635,0.49655,0.50721,0.56462,0.66667,1
46.0,0.48333,0.36467,0.72933,14.33333,41.66667,56.0,29.66667,6.33333,13.66667,118.66667,0.13815,0.46868,0.55187,0.59762,37.66667,0.41467,0.28267,0.80733,10.0,31.66667,41.66667,16.33333,10.0,11.0,102.33333,-0.17943,0.26282,0.46853,0.53513,0.66667,0
40.0,0.466,0.34467,0.80367,11.33333,31.66667,43.0,24.33333,11.66667,15.33333,110.0,0.09527,0.38057,0.52656,0.60378,39.66667,0.43333,0.304,0.77433,12.66667,32.0,44.66667,19.0,8.33333,13.66667,107.66667,-0.12277,0.35356,0.48239,0.55345,1.0,0
38.33333,0.43367,0.31233,0.759,7.66667,38.66667,46.33333,21.0,8.0,13.33333,106.0,-0.042,0.19298,0.49285,0.56235,44.66667,0.50333,0.38533,0.82367,10.33333,33.66667,44.0,29.33333,8.66667,10.66667,123.33333,0.19506,0.33157,0.58461,0.65686,0.0,1
47.0,0.536,0.436,0.859,9.0,35.0,44.0,31.33333,4.66667,11.33333,122.66667,0.23393,0.34039,0.61939,0.6717,39.33333,0.437,0.33733,0.898,11.0,28.66667,39.66667,26.0,10.33333,12.66667,107.66667,-0.10011,0.32381,0.49962,0.57026,1.0,0
46.66667,0.46367,0.33933,0.77033,9.66667,38.66667,48.33333,29.0,10.0,10.0,126.66667,0.15815,0.23023,0.53917,0.59693,38.33333,0.42933,0.24867,0.81467,12.0,33.0,45.0,20.0,6.66667,9.66667,106.33333,-0.04809,0.32962,0.47802,0.55985,1.0,1
41.0,0.46733,0.38633,0.91667,7.0,34.66667,41.66667,26.66667,7.33333,10.0,106.66667,-0.00662,0.19764,0.5236,0.58468,37.66667,0.41733,0.321,0.678,8.66667,37.0,45.66667,23.66667,5.0,14.33333,98.0,-0.27282,0.21611,0.48332,0.52197,1.0,0
