Date,Team_away,MP_away,FG_away,FGA_away,FG%_away,3P_away,3PA_away,3P%_away,FT_away,FTA_away,FT%_away,ORB_away,DRB_away,TRB_away,AST_away,STL_away,BLK_away,TOV_away,PF_away,PTS_away,Team_home,MP_home,FG_home,FGA_home,FG%_home,3P_home,3PA_home,3P%_home,FT_home,FTA_home,FT%_home,ORB_home,DRB_home,TRB_home,AST_home,STL_home,BLK_home,TOV_home,PF_home,PTS_home,Winner,LogRatio_home,LogRatio_away,RB_aggr_home,RB_aggr_away,eFG%_home,eFG%_away,TS%_home,TS%_away,OddsAway,OddsHome,Elo_home,Elo_away,ModelProb_Away,ModelProb_Home,OddsAway_Elo,OddsHome_Elo,HomeTeamWon
"Sun, Jan 5, 2020",Portland Trail Blazers,240,40,87,0.46,13,37,0.351,18,20,0.9,8,32,40,21,5,4,10,15,111,Miami Heat,240,47,90,0.522,18,44,0.409,10,16,0.625,11,36,47,34,4,5,10,17,122,0,0.13632147121278043,-0.1363214712127803,0.34375,0.2222222222222222,0.6222222222222222,0.5344827586206896,0.6522668947818648,0.6072210065645514,2.85,1.43,1531.3142486159675,1473.2758261578163,0.43564320393493167,0.5643567960650683,2.2954564445572334,1.7719286929340063,1
"Sun, Jan 5, 2020",Minnesota Timberwolves,240,47,95,0.495,14,38,0.368,10,13,0.769,14,29,43,32,16,8,16,19,118,Cleveland Cavaliers,240,40,84,0.476,8,25,0.32,15,19,0.789,12,32,44,15,6,2,20,13,103,1,-0.19614252217862288,0.1961425221786228,0.41379310344827586,0.4375,0.5238095238095238,0.5684210526315789,0.5840326604672261,0.6029021050480278,1.38,3.1,1370.316898277405,1444.11543290231,0.5874853926844962,0.4125146073155039,1.7021699815046145,2.424156580799984,0
"Sun, Jan 5, 2020",Memphis Grizzlies,240,45,83,0.542,18,42,0.429,13,17,0.765,3,39,42,31,4,8,16,22,121,Phoenix Suns,240,43,95,0.453,6,26,0.231,22,26,0.846,12,34,46,25,7,4,10,19,114,1,-0.08597322310985288,0.0859732231098528,0.3076923076923077,0.08823529411764706,0.4842105263157895,0.6506024096385542,0.5659253375694996,0.697486741987549,3.4,1.33,1477.197963904064,1455.690176126659,0.4582300084764634,0.5417699915235367,2.1823101532019464,1.8458017528579855,0
"Sun, Jan 5, 2020",Detroit Pistons,240,29,78,0.372,11,26,0.423,30,35,0.857,6,37,43,21,8,6,16,22,99,Los Angeles Lakers,240,42,92,0.457,6,20,0.3,16,23,0.696,11,39,50,23,8,20,13,22,106,0,0.09856383448358957,-0.09856383448358953,0.2972972972972973,0.15384615384615385,0.4891304347826087,0.4423076923076923,0.5460539872243972,0.5775962660443407,11.0,1.05,1612.4782424343261,1431.9155321909177,0.26541469981252336,0.7345853001874767,3.7676888307480847,1.3613122938136466,1
"Mon, Jan 6, 2020",Indiana Pacers,240,47,89,0.528,10,26,0.385,11,14,0.786,12,31,43,31,8,5,10,23,115,Charlotte Hornets,240,37,81,0.457,10,30,0.333,20,22,0.909,8,30,38,21,3,3,11,14,104,1,-0.14505033280328306,0.14505033280328314,0.25806451612903225,0.4,0.5185185185185185,0.5842696629213483,0.6057781919850885,0.6244569939183319,1.38,3.15,1390.4732888841327,1553.4859539626152,0.7084841539023081,0.29151584609769177,1.4114641724758865,3.430345256994652,0
"Mon, Jan 6, 2020",Brooklyn Nets,240,32,96,0.333,10,47,0.213,15,19,0.789,12,34,46,20,11,1,12,19,89,Orlando Magic,240,35,81,0.432,8,26,0.308,23,31,0.742,11,49,60,21,8,3,18,19,101,0,0.1824780517853971,-0.18247805178539697,0.3235294117647059,0.24489795918367346,0.48148148148148145,0.3854166666666667,0.5750398542473241,0.444200439209423,2.8,1.45,1505.0591609316425,1469.5205097088742,0.4691498339988278,0.5308501660011722,2.131515195212663,1.883770721092309,1
"Mon, Jan 6, 2020",Oklahoma City Thunder,240,40,89,0.449,12,29,0.414,21,31,0.677,14,33,47,17,3,3,12,22,113,Philadelphia 76ers,240,46,90,0.511,13,26,0.5,15,18,0.833,9,33,42,31,4,0,10,28,120,0,0.08671163319333094,-0.08671163319333085,0.2727272727272727,0.42424242424242425,0.5833333333333334,0.5168539325842697,0.6385696040868455,0.5896472552702985,3.7,1.29,1554.1459603942474,1520.0073394605247,0.4602272660856726,0.5397727339143275,2.172839537529372,1.8526315561517779,1
"Mon, Jan 6, 2020",Boston Celtics,240,33,95,0.347,8,37,0.216,20,26,0.769,16,39,55,17,7,8,16,20,94,Washington Wizards,240,39,84,0.464,7,21,0.333,14,23,0.609,7,40,47,18,8,9,14,22,99,0,0.07476776840197212,-0.07476776840197223,0.1794871794871795,0.4,0.5059523809523809,0.3894736842105263,0.5558050752301819,0.46664019062748213,1.23,4.4,1427.8658305174965,1625.190091555151,0.7569241940038605,0.24307580599613954,1.3211362616252953,4.1139429566095185,1
"Mon, Jan 6, 2020",Denver Nuggets,240,47,92,0.511,9,27,0.333,20,27,0.741,7,34,41,27,4,6,4,23,123,Atlanta Hawks,240,35,77,0.455,18,39,0.462,27,32,0.844,4,30,34,24,3,5,10,22,115,1,-0.09702445439486469,0.0970244543948647,0.11764705882352941,0.23333333333333334,0.5714285714285714,0.5597826086956522,0.6841980009519276,0.6279354706963447,1.3,3.6,1367.251468678358,1554.9160926866557,0.7426027525691405,0.2573972474308594,1.3466149923904225,3.8850454306766213,0
"Mon, Jan 6, 2020",Utah Jazz,240,46,90,0.511,16,33,0.485,20,24,0.833,7,36,43,19,3,3,8,25,128,New Orleans Pelicans,240,45,94,0.479,12,31,0.387,24,30,0.8,13,35,48,23,4,5,6,20,126,1,-0.02272007650008353,0.02272007650008345,0.3611111111111111,0.2,0.5425531914893617,0.6,0.6262425447316103,0.6717044500419815,1.56,2.5,1459.9760283688636,1525.2256676854745,0.5928131575889312,0.4071868424110688,1.6868721404011424,2.4558750328932937,0
"Mon, Jan 6, 2020",Chicago Bulls,240,46,98,0.469,9,31,0.29,9,11,0.818,17,28,45,25,10,6,8,21,110,Dallas Mavericks,240,44,84,0.524,16,41,0.39,14,19,0.737,11,32,43,25,5,6,14,12,118,0,0.10128333583718169,-0.10128333583718171,0.39285714285714285,0.53125,0.6190476190476191,0.5153061224489796,0.6690859605352687,0.5476996614220275,4.0,1.25,1608.0162766575286,1476.6011617799863,0.3251324902045983,0.6748675097954017,3.0756692429314687,1.481772326398063,1
"Mon, Jan 6, 2020",Milwaukee Bucks,240,38,95,0.4,15,45,0.333,13,14,0.929,10,28,38,24,5,5,8,15,104,San Antonio Spurs,240,45,88,0.511,19,35,0.543,17,19,0.895,10,44,54,23,4,2,11,16,126,0,0.2768402053588242,-0.27684020535882436,0.35714285714285715,0.22727272727272727,0.6193181818181818,0.4789473684210526,0.6834454328487741,0.5301794453507341,1.25,4.0,1502.1860067748717,1648.5071382656624,0.7505450257411557,0.24945497425884433,1.332365102296841,4.008739464791592,1
"Mon, Jan 6, 2020",Golden State Warriors,240,34,86,0.395,5,26,0.192,25,32,0.781,10,34,44,19,13,4,17,18,98,Sacramento Kings,240,39,81,0.481,15,30,0.5,18,23,0.783,6,37,43,27,10,3,22,23,111,0,0.1797060222348978,-0.1797060222348978,0.17647058823529413,0.2702702702702703,0.5740740740740741,0.42441860465116277,0.6448989077387869,0.5266552020636285,5.25,1.17,1457.0804722804044,1373.121954522244,0.3978084457530329,0.602191554246967,2.5137726729432464,1.6606011707528636,1
"Tue, Jan 7, 2020",Detroit Pistons,240,42,91,0.462,13,33,0.394,18,21,0.857,10,30,40,26,8,3,9,15,115,Cleveland Cavaliers,240,42,85,0.494,14,31,0.452,15,16,0.938,11,35,46,29,7,4,16,19,113,1,-0.025311088529187526,0.02531108852918755,0.36666666666666664,0.2857142857142857,0.5764705882352941,0.532967032967033,0.6382738364211478,0.6013386320853378,1.59,2.45,1370.316898277405,1431.9155321909177,0.5877302559308286,0.41226974406917144,1.701460814564041,2.4255963829162734,0
"Tue, Jan 7, 2020",Portland Trail Blazers,240,38,88,0.432,13,35,0.371,12,14,0.857,7,38,45,23,6,11,10,15,101,Toronto Raptors,240,35,96,0.365,15,42,0.357,14,19,0.737,17,40,57,21,5,7,13,21,99,1,-0.028854862672185143,0.028854862672184987,0.4473684210526316,0.175,0.4427083333333333,0.5056818181818182,0.49411060091834696,0.554457619675011,2.2,1.71,1583.614034384798,1473.2758261578163,0.34634194772477495,0.6536580522752251,2.887319906148541,1.5298518797699234,0
"Tue, Jan 7, 2020",Oklahoma City Thunder,265,38,92,0.413,11,37,0.297,24,29,0.828,8,43,51,19,11,3,15,15,111,Brooklyn Nets,265,40,98,0.408,11,37,0.297,12,16,0.75,11,41,52,19,5,5,17,25,103,1,-0.10791533916688764,0.10791533916688753,0.2558139534883721,0.1951219512195122,0.4642857142857143,0.47282608695652173,0.5072892040977147,0.5641390526529783,2.0,1.83,1466.5255546128244,1523.0022945565745,0.5721492719928793,0.42785072800712054,1.7477956347245784,2.3372637570535053,0
"Tue, Jan 7, 2020",Minnesota Timberwolves,240,40,90,0.444,15,47,0.319,17,21,0.81,10,30,40,23,10,1,18,23,112,Memphis Grizzlies,240,46,89,0.517,8,28,0.286,19,21,0.905,9,35,44,22,12,6,15,18,119,0,0.0874628412503394,-0.08746284125033943,0.3,0.2857142857142857,0.5617977528089888,0.5277777777777778,0.6355479598376415,0.5918410484041429,2.6,1.53,1459.0736174838005,1440.7319915451685,0.4833487653059365,0.5166512346940636,2.0688994609659304,1.9355416823733183,1
"Tue, Jan 7, 2020",Sacramento Kings,240,37,84,0.44,15,36,0.417,25,28,0.893,8,33,41,18,8,1,15,22,114,Phoenix Suns,240,37,77,0.481,11,35,0.314,18,22,0.818,6,35,41,24,4,2,17,25,103,1,-0.14638948698152324,0.14638948698152324,0.18181818181818182,0.22857142857142856,0.551948051948052,0.5297619047619048,0.6292766373411535,0.632209405501331,3.3,1.36,1469.2641776201967,1465.0142585642716,0.4710809144088546,0.5289190855911454,2.1227775726275606,1.8906483566996866,0
"Tue, Jan 7, 2020",New York Knicks,240,37,95,0.389,4,20,0.2,9,16,0.563,15,32,47,15,10,3,16,20,87,Los Angeles Lakers,240,41,82,0.5,17,36,0.472,18,21,0.857,6,42,48,27,11,11,17,19,117,0,0.4274212237346762,-0.42742122373467617,0.1875,0.35714285714285715,0.6036585365853658,0.4105263157894737,0.6753636573539598,0.44153471376370285,10.0,1.06,1619.9288530372714,1412.650463742209,0.24835368676484276,0.7516463132351573,4.026515623852463,1.3304129647039773,1
"Wed, Jan 8, 2020",San Antonio Spurs,240,48,87,0.552,9,29,0.31,24,26,0.923,8,41,49,28,9,6,14,25,129,Boston Celtics,240,37,89,0.416,13,38,0.342,27,30,0.9,8,31,39,26,7,2,15,20,114,1,-0.1783372412585124,0.1783372412585124,0.1951219512195122,0.25806451612903225,0.4887640449438202,0.603448275862069,0.596234309623431,0.6956427955133736,3.5,1.32,1615.1404783593937,1512.235619970629,0.330025786949521,0.6699742130504791,3.0300662540438235,1.4925947603966292,0
"Wed, Jan 8, 2020",Toronto Raptors,265,42,94,0.447,14,36,0.389,14,20,0.7,14,32,46,34,7,5,10,23,112,Charlotte Hornets,265,38,86,0.442,15,37,0.405,19,26,0.731,13,37,50,30,6,6,17,21,110,1,-0.025995208532944573,0.025995208532944354,0.40625,0.3783783783783784,0.5290697674418605,0.5212765957446809,0.5996511120802442,0.5691056910569106,1.71,2.2,1390.4732888841327,1583.614034384798,0.7524659323932732,0.24753406760672678,1.3289638200887401,4.039847967871493,0
"Wed, Jan 8, 2020",Miami Heat,240,43,81,0.531,16,38,0.421,20,25,0.8,3,38,41,28,8,4,11,22,122,Indiana Pacers,240,40,84,0.476,9,27,0.333,19,25,0.76,6,31,37,25,5,3,12,18,108,1,-0.17584983539941776,0.17584983539941762,0.15789473684210525,0.0967741935483871,0.5297619047619048,0.6296296296296297,0.6033519553072626,0.7052023121387283,2.05,1.8,1545.5079878750382,1539.2922147035445,0.46813559416153133,0.5318644058384686,2.1361332324902165,1.8801784609434982,0
"Wed, Jan 8, 2020",Washington Wizards,240,36,84,0.429,6,23,0.261,11,19,0.579,10,30,40,24,8,5,23,22,89,Orlando Magic,240,43,87,0.494,10,27,0.37,27,34,0.794,13,38,51,24,18,3,16,21,123,0,0.46678107437284216,-0.466781074372842,0.43333333333333335,0.2631578947368421,0.5517241379310345,0.4642857142857143,0.6509314140558848,0.5046495804037197,4.75,1.2,1516.7802339579805,1416.1447574911585,0.3907024342112652,0.6092975657887348,2.5594926277302594,1.6412341951596368,1
"Wed, Jan 8, 2020",Houston Rockets,240,39,92,0.424,13,45,0.289,31,41,0.756,16,43,59,22,7,7,13,21,122,Atlanta Hawks,240,39,106,0.368,13,44,0.295,24,27,0.889,16,38,54,20,6,8,11,29,115,1,-0.08524728661851098,0.08524728661851118,0.37209302325581395,0.42105263157894735,0.42924528301886794,0.4945652173913043,0.5136680364480972,0.6038408235992873,1.28,3.8,1365.6899245277496,1585.5815485638925,0.7769222641988186,0.2230777358011815,1.2871300593132373,4.4827422889537125,0
"Wed, Jan 8, 2020",Denver Nuggets,240,41,85,0.482,9,24,0.375,16,20,0.8,9,29,38,27,7,5,12,22,107,Dallas Mavericks,240,39,77,0.506,12,35,0.343,16,24,0.667,6,32,38,27,8,6,13,18,106,1,-0.01354653183794777,0.013546531837947923,0.20689655172413793,0.28125,0.5844155844155844,0.5352941176470588,0.6441419543023821,0.5984340044742729,2.55,1.54,1608.0162766575286,1554.9160926866557,0.42417218111727856,0.5758278188827214,2.35753320117783,1.7366302342604771,0
"Wed, Jan 8, 2020",Chicago Bulls,240,41,92,0.446,14,35,0.4,12,21,0.571,10,29,39,22,12,2,12,23,108,New Orleans Pelicans,240,41,87,0.471,15,44,0.341,26,32,0.813,12,38,50,31,7,8,14,16,123,0,0.18762700317577127,-0.18762700317577133,0.41379310344827586,0.2631578947368421,0.5574712643678161,0.5217391304347826,0.6539770310506167,0.5588904988615193,2.4,1.62,1467.834637059965,1468.742553088885,0.523907246073429,0.4760927539265711,1.9087348142152696,2.1004310436411986,1
"Wed, Jan 8, 2020",New York Knicks,240,42,97,0.433,9,25,0.36,11,11,1.0,14,27,41,18,3,1,9,17,104,Utah Jazz,240,49,90,0.544,16,43,0.372,14,23,0.609,12,38,50,29,6,6,7,15,128,0,0.29956028185890793,-0.2995602818589078,0.4444444444444444,0.3684210526315789,0.6333333333333333,0.4793814432989691,0.6732589943193772,0.5230335948501308,9.5,1.07,1535.5286423778746,1402.347489049809,0.34343248974666973,0.6565675102533302,2.911780422224007,1.5230726229724034,1
"Wed, Jan 8, 2020",Milwaukee Bucks,240,35,87,0.402,9,41,0.22,28,32,0.875,5,42,47,22,11,3,9,19,107,Golden State Warriors,240,33,87,0.379,15,38,0.395,17,20,0.85,12,40,52,29,7,4,18,30,98,1,-0.12675714228593873,0.12675714228593873,0.2857142857142857,0.125,0.46551724137931033,0.4540229885057471,0.5361050328227571,0.5689068481497235,1.07,9.5,1371.931576465471,1649.6975163224356,0.8299459918895448,0.17005400811045523,1.204897679815637,5.880484741944275,0
"Thu, Jan 9, 2020",Cleveland Cavaliers,265,48,91,0.527,5,20,0.25,14,20,0.7,10,29,39,24,9,5,14,18,115,Detroit Pistons,265,48,98,0.49,6,20,0.3,10,16,0.625,19,27,46,20,8,9,15,25,112,1,-0.03813512888677106,0.03813512888677098,0.6551724137931034,0.37037037037037035,0.5204081632653061,0.554945054945055,0.5516154452324665,0.6027253668763103,3.35,1.34,1431.9155321909177,1370.316898277405,0.41226974406917144,0.5877302559308286,2.4255963829162734,1.701460814564041,0
"Thu, Jan 9, 2020",Boston Celtics,240,38,88,0.432,14,36,0.389,8,8,1.0,8,30,38,17,8,1,14,16,98,Philadelphia 76ers,240,43,88,0.489,11,27,0.407,12,17,0.706,13,35,48,24,6,5,12,11,109,0,0.15347448066171815,-0.15347448066171807,0.43333333333333335,0.22857142857142856,0.5511363636363636,0.5113636363636364,0.5940701983867451,0.5459001782531194,1.91,1.91,1562.9492709795818,1606.3371677740593,0.5868873723556263,0.4131126276443737,1.7039044407894448,2.42064738059967,1
"Thu, Jan 9, 2020",Portland Trail Blazers,240,35,96,0.365,11,37,0.297,21,31,0.677,14,27,41,14,9,6,10,21,102,Minnesota Timberwolves,240,44,89,0.494,13,32,0.406,15,21,0.714,15,41,56,25,7,9,14,28,116,0,0.18555565315607647,-0.18555565315607656,0.5555555555555556,0.34146341463414637,0.5674157303370787,0.421875,0.6195257423627429,0.496012448939895,1.91,1.91,1448.9324592908752,1465.0753584121096,0.5466978497137788,0.45330215028622123,1.8291639532212274,2.2060340974967496,1
"Thu, Jan 9, 2020",Houston Rockets,240,34,89,0.382,11,40,0.275,13,14,0.929,8,31,39,16,4,3,14,21,92,Oklahoma City Thunder,240,43,87,0.494,11,32,0.344,16,20,0.8,9,43,52,22,8,2,13,13,113,0,0.29661700635817473,-0.2966170063581748,0.2903225806451613,0.18604651162790697,0.5574712643678161,0.4438202247191011,0.6181619256017505,0.49956559513466553,1.59,2.45,1540.6752151910348,1567.9086279294322,0.5890973544820106,0.41090264551798933,1.6975122912906193,2.4336664923132503,1
"Fri, Jan 10, 2020",Atlanta Hawks,240,41,89,0.461,7,29,0.241,12,24,0.5,9,47,56,19,5,9,18,26,101,Washington Wizards,240,42,112,0.375,10,29,0.345,17,28,0.607,19,38,57,26,11,1,9,22,111,0,0.13620438359831133,-0.13620438359831116,0.40425531914893614,0.23684210526315788,0.41964285714285715,0.5,0.4697020988490183,0.5356385235468816,1.87,1.95,1422.5631947445152,1359.271487274393,0.4278958168904406,0.5721041831095593,2.337017471372108,1.7479333826309351,1
"Fri, Jan 10, 2020",New Orleans Pelicans,240,48,86,0.558,18,38,0.474,9,17,0.529,6,37,43,35,8,6,19,16,123,New York Knicks,240,46,100,0.46,5,27,0.185,14,20,0.7,14,32,46,26,13,1,13,16,111,1,-0.14809863898913386,0.14809863898913392,0.3783783783783784,0.1875,0.485,0.6627906976744186,0.5316091954022988,0.6853131268107867,1.56,2.5,1396.2446361590753,1473.9374899506986,0.5931431406177619,0.40685685938223815,1.6859336836610712,2.4578668810411024,0
"Fri, Jan 10, 2020",Miami Heat,240,44,85,0.518,7,29,0.241,18,21,0.857,4,36,40,26,6,3,7,20,113,Brooklyn Nets,240,45,93,0.484,15,44,0.341,12,19,0.632,14,37,51,31,5,4,9,15,117,0,0.05018575716821689,-0.0501857571682168,0.3888888888888889,0.10810810810810811,0.5645161290322581,0.5588235294117647,0.60197571516773,0.6304396340102655,1.54,2.55,1466.5255546128244,1539.2922147035445,0.6032148696752344,0.3967851303247656,1.6577840671241928,2.520255734335376,1
"Fri, Jan 10, 2020",Indiana Pacers,240,48,84,0.571,11,30,0.367,9,14,0.643,8,38,46,31,9,5,11,16,116,Chicago Bulls,240,37,80,0.463,18,41,0.439,13,16,0.813,6,30,36,16,6,3,15,15,105,1,-0.14373547746144952,0.14373547746144957,0.15789473684210525,0.26666666666666666,0.575,0.6369047619047619,0.6285919540229885,0.666054203031695,1.95,1.87,1462.87321871501,1551.3773222489133,0.6087110417416651,0.3912889582583349,1.6428156077779785,2.5556560666855948,0
"Fri, Jan 10, 2020",San Antonio Spurs,240,42,87,0.483,17,40,0.425,20,23,0.87,5,32,37,29,3,6,11,17,121,Memphis Grizzlies,240,52,100,0.52,16,38,0.421,14,16,0.875,11,38,49,39,5,6,8,20,134,0,0.14722595318317802,-0.14722595318317783,0.34375,0.13157894736842105,0.6,0.5804597701149425,0.6472179289026275,0.6571800999348251,1.91,1.91,1467.712338499964,1503.5968989544654,0.5759147344108997,0.42408526558910037,1.7363681466196468,2.3580163734547384,1
"Fri, Jan 10, 2020",Orlando Magic,240,33,89,0.371,9,33,0.273,19,24,0.792,14,35,49,15,9,6,14,23,94,Phoenix Suns,240,33,79,0.418,9,28,0.321,23,26,0.885,9,35,44,19,10,8,14,21,98,0,0.06012099243757093,-0.06012099243757091,0.2571428571428571,0.4,0.47468354430379744,0.42134831460674155,0.5783758262511803,0.4985150615188799,2.45,1.59,1469.2641776201967,1516.7802339579805,0.567957936426128,0.4320420635738721,1.7606937694937308,2.31458944466646,1
"Fri, Jan 10, 2020",Charlotte Hornets,240,35,75,0.467,8,26,0.308,14,19,0.737,7,30,37,20,6,3,20,16,92,Utah Jazz,240,40,79,0.506,18,42,0.429,11,14,0.786,9,31,40,28,9,6,15,20,109,0,0.2446223687199134,-0.2446223687199134,0.3,0.22580645161290322,0.620253164556962,0.52,0.6639863547758285,0.5809547865622632,7.0,1.11,1544.6062726288126,1381.3956586331947,0.30258767503126677,0.6974123249687333,3.3048272699695014,1.4338719925043373,1
"Fri, Jan 10, 2020",Los Angeles Lakers,240,47,89,0.528,10,24,0.417,25,32,0.781,12,37,49,18,6,5,7,27,129,Dallas Mavericks,240,39,96,0.406,11,38,0.289,25,37,0.676,17,30,47,19,4,3,9,20,114,1,-0.1783372412585124,0.1783372412585124,0.4594594594594595,0.4,0.4635416666666667,0.5842696629213483,0.5473401190704821,0.6715951686797167,2.15,1.74,1600.7733295666253,1627.1718001281747,0.5171368606064516,0.48286313939354847,1.933724079980085,2.0709801979416964,0
"Fri, Jan 10, 2020",Milwaukee Bucks,240,47,95,0.495,10,39,0.256,23,30,0.767,7,45,52,29,11,4,11,12,127,Sacramento Kings,240,44,96,0.458,10,35,0.286,8,10,0.8,6,39,45,26,8,3,16,24,106,1,-0.2607642322089667,0.2607642322089668,0.13333333333333333,0.1794871794871795,0.5104166666666666,0.5473684210526316,0.539714867617108,0.625,1.2,4.75,1457.3128615689075,1657.3989133177997,0.7432867668211993,0.2567132331788006,1.3453757616009785,3.8953971621069514,0
"Fri, Jan 10, 2020",Golden State Warriors,240,37,96,0.385,8,39,0.205,18,25,0.72,13,33,46,28,9,1,10,22,100,Los Angeles Clippers,240,41,84,0.488,11,39,0.282,16,22,0.727,9,45,54,27,5,7,19,24,109,0,0.12432813500220177,-0.12432813500220158,0.2727272727272727,0.28888888888888886,0.5535714285714286,0.4270833333333333,0.6134624043223773,0.49261083743842365,9.5,1.07,1598.832267271228,1370.4294723268076,0.2145863055233306,0.7854136944766694,4.660129627383311,1.2732143671957643,1
"Sat, Jan 11, 2020",Minnesota Timberwolves,240,36,95,0.379,13,48,0.271,24,36,0.667,13,31,44,28,12,4,18,18,109,Houston Rockets,240,49,95,0.516,18,45,0.4,23,29,0.793,12,46,58,29,9,6,18,24,139,0,0.35075674794658096,-0.35075674794658107,0.3870967741935484,0.2826086956521739,0.6105263157894737,0.4473684210526316,0.6855395541526929,0.5295375048581422,5.0,1.18,1577.9638056235947,1438.8772815967127,0.3351725898054185,0.6648274101945816,2.983537527876433,1.5041497758152302,1
"Sat, Jan 11, 2020",New Orleans Pelicans,240,40,100,0.4,14,45,0.311,11,18,0.611,15,28,43,29,4,6,16,19,105,Boston Celtics,240,55,100,0.55,14,29,0.483,16,18,0.889,10,43,53,29,14,3,10,23,140,0,0.41503749927884376,-0.4150374992788438,0.35714285714285715,0.3488372093023256,0.62,0.47,0.6733358984224702,0.5050019238168527,6.5,1.12,1615.88253277164,1464.392124953118,0.3181788332526883,0.6818211667473116,3.1428866269235116,1.4666602457805595,1
"Sat, Jan 11, 2020",Chicago Bulls,240,42,83,0.506,11,35,0.314,13,14,0.929,9,29,38,24,11,6,14,21,108,Detroit Pistons,240,36,78,0.462,9,28,0.321,18,27,0.667,12,30,42,22,7,4,19,20,99,1,-0.12553088208385899,0.12553088208385882,0.41379310344827586,0.3,0.5192307692307693,0.572289156626506,0.5897069335239457,0.6273234200743495,2.45,1.59,1428.7265713155755,1466.0621795903521,0.5444341606654125,0.4555658393345875,1.836769387831562,2.1950723993278967,0
"Sat, Jan 11, 2020",Los Angeles Lakers,240,51,99,0.515,15,32,0.469,8,10,0.8,12,42,54,21,3,4,12,17,125,Oklahoma City Thunder,240,43,92,0.467,9,31,0.29,15,17,0.882,5,32,37,23,6,6,7,13,110,1,-0.18442457113742744,0.18442457113742758,0.11904761904761904,0.375,0.5163043478260869,0.5909090909090909,0.574472529768122,0.6175889328063241,4.0,1.25,1535.0047513134487,1632.8422640057609,0.6219690748275833,0.3780309251724167,1.6077969797408511,2.645286227691315,0
"Sat, Jan 11, 2020",Philadelphia 76ers,240,37,98,0.378,9,37,0.243,8,12,0.667,14,29,43,22,11,5,4,20,91,Dallas Mavericks,240,40,79,0.506,11,27,0.407,18,27,0.667,11,43,54,22,4,8,15,20,109,0,0.26038968457823003,-0.2603896845782301,0.3793103448275862,0.32558139534883723,0.5759493670886076,0.42346938775510207,0.641629385448552,0.45210651828298887,2.3,1.67,1614.1467546141373,1549.5758459320698,0.4457808349170636,0.5542191650829364,2.2432548052139736,1.8043403458455907,1
"Sat, Jan 11, 2020",Cleveland Cavaliers,240,44,89,0.494,12,37,0.324,11,13,0.846,12,43,55,22,5,1,14,19,111,Denver Nuggets,240,41,95,0.432,8,39,0.205,13,18,0.722,11,31,42,23,9,4,5,13,103,1,-0.10791533916688764,0.10791533916688753,0.2558139534883721,0.3870967741935484,0.47368421052631576,0.5617977528089888,0.5204122877930477,0.6041802743305029,7.5,1.1,1549.7137317410218,1375.519259223039,0.25680557919514335,0.7431944208048566,3.893996396550686,1.3455429319787289,0
"Sat, Jan 11, 2020",Milwaukee Bucks,240,47,103,0.456,14,38,0.368,14,20,0.7,10,50,60,21,6,5,10,16,122,Portland Trail Blazers,240,37,95,0.389,10,36,0.278,17,21,0.81,8,40,48,17,6,4,13,20,101,1,-0.2725258548110915,0.2725258548110915,0.16,0.25,0.4421052631578947,0.5242718446601942,0.506926320016061,0.5679702048417132,1.29,3.75,1457.6230193209697,1664.8512524089397,0.7515886969620019,0.24841130303799802,1.330514953247836,4.02558171778132,0
"Sun, Jan 12, 2020",Miami Heat,240,42,78,0.538,14,35,0.4,23,28,0.821,8,31,39,24,1,5,14,24,121,New York Knicks,240,46,90,0.511,9,31,0.29,23,28,0.821,10,29,39,24,11,3,6,23,124,0,0.03533307311228058,-0.035333073112280663,0.3225806451612903,0.27586206896551724,0.5611111111111111,0.6282051282051282,0.6447587354409318,0.7188688212927757,1.29,3.74,1396.2446361590753,1539.2922147035445,0.6949677758572941,0.3050322241427059,1.4389156371551561,3.278342158145761,1
"Sun, Jan 12, 2020",Utah Jazz,240,48,90,0.533,10,30,0.333,21,25,0.84,12,32,44,24,6,2,11,18,127,Washington Wizards,240,47,93,0.505,7,22,0.318,15,17,0.882,9,28,37,28,5,4,9,18,116,1,-0.13070369164459367,0.13070369164459375,0.28125,0.42857142857142855,0.543010752688172,0.5888888888888889,0.5995451726276618,0.6649214659685864,1.26,4.03,1417.5944431119613,1549.5750242613665,0.6687498911630787,0.33125010883692124,1.4953273461634762,3.01886693263643,0
"Sun, Jan 12, 2020",Atlanta Hawks,240,32,97,0.33,12,48,0.25,10,11,0.909,4,29,33,23,16,4,12,23,86,Brooklyn Nets,240,41,77,0.532,10,26,0.385,16,29,0.552,7,55,62,25,8,2,24,20,108,0,0.3286227474613706,-0.32862274746137066,0.2413793103448276,0.07272727272727272,0.5974025974025974,0.3917525773195876,0.6476373230990645,0.4325085495876081,2.92,1.43,1477.036717362135,1348.7603245250823,0.35037209164369054,0.6496279083563095,2.8541086001134643,1.5393427331812193,1
"Sun, Jan 12, 2020",Golden State Warriors,240,35,92,0.38,17,34,0.5,15,21,0.714,12,35,47,23,11,6,22,18,102,Memphis Grizzlies,240,45,100,0.45,11,35,0.314,21,25,0.84,18,42,60,33,17,7,16,16,122,0,0.2583119955913907,-0.2583119955913906,0.5142857142857142,0.2857142857142857,0.505,0.47282608695652173,0.5781990521327014,0.5278410267025461,3.15,1.38,1478.6187262403341,1359.5230845864376,0.36354625801233553,0.6364537419876645,2.750681592673879,1.5712060972050685,1
